what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476658865
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476687433
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476717974
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476728724
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422476730681
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1422476737788
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476746136
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476771307
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476792702
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476796962
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476801305
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476817748
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1422476824331
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1422476825817
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476827787
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476837586
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422476838010
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422490306291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422490306798
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422492821908
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422492822487
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422505641519
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422505642170
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422513529201
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1422513529438
