what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1422473098494
java.vm.specification.version,sysinfo,,,"1.8",1422473098494
java.vm.vendor,sysinfo,,,"Oracle Corporation",1422473098494
java.vm.version,sysinfo,,,"25.31-b07",1422473098494
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1422473101651
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1422473104382
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1422473104383
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1422473104487
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422473107400
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422473130370
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1422473130927
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422473130959
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.core",1422473130989
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422473131080
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1422473131512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422473134004
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1422473164832
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1422473165659
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1422473166258
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1422473174977
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422473177604
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422473177674
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1422473180015
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1422473196445
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1422473196624
